Epoch: 1/100, Train Loss: 0.6233, Val Loss: 0.4284
Epoch: 2/100, Train Loss: 0.2935, Val Loss: 0.2177
Epoch: 3/100, Train Loss: 0.2099, Val Loss: 0.1997
Epoch: 4/100, Train Loss: 0.1835, Val Loss: 0.1771
Epoch: 5/100, Train Loss: 0.1674, Val Loss: 0.1780
Epoch: 6/100, Train Loss: 0.1506, Val Loss: 0.1672
Epoch: 7/100, Train Loss: 0.1476, Val Loss: 0.1617
Epoch: 8/100, Train Loss: 0.1621, Val Loss: 0.1701
Epoch: 9/100, Train Loss: 0.1400, Val Loss: 0.1502
Epoch: 10/100, Train Loss: 0.1298, Val Loss: 0.1558
Epoch: 11/100, Train Loss: 0.1275, Val Loss: 0.1461
Epoch: 12/100, Train Loss: 0.1203, Val Loss: 0.1421
Epoch: 13/100, Train Loss: 0.1153, Val Loss: 0.1427
Epoch: 14/100, Train Loss: 0.1132, Val Loss: 0.1910
Epoch: 15/100, Train Loss: 0.1094, Val Loss: 0.1418
Epoch: 16/100, Train Loss: 0.1076, Val Loss: 0.1199
Epoch: 17/100, Train Loss: 0.1058, Val Loss: 0.1546
Epoch: 18/100, Train Loss: 0.1058, Val Loss: 0.1486
Epoch: 19/100, Train Loss: 0.1038, Val Loss: 0.1283
Epoch: 20/100, Train Loss: 0.1021, Val Loss: 0.1444
Epoch: 21/100, Train Loss: 0.1014, Val Loss: 0.1361
Epoch: 22/100, Train Loss: 0.0967, Val Loss: 0.1481
Epoch: 23/100, Train Loss: 0.1392, Val Loss: 0.1511
Epoch: 24/100, Train Loss: 0.1172, Val Loss: 0.1366
Epoch: 25/100, Train Loss: 0.1161, Val Loss: 0.1766
Epoch: 26/100, Train Loss: 0.1087, Val Loss: 0.1387
Epoch: 27/100, Train Loss: 0.0975, Val Loss: 0.1246
Epoch: 28/100, Train Loss: 0.1215, Val Loss: 0.1450
Epoch: 29/100, Train Loss: 0.1032, Val Loss: 0.1351
Epoch: 30/100, Train Loss: 0.0951, Val Loss: 0.1310
Epoch: 31/100, Train Loss: 0.0925, Val Loss: 0.1465
Epoch: 32/100, Train Loss: 0.0936, Val Loss: 0.1324
Epoch: 33/100, Train Loss: 0.0876, Val Loss: 0.1324
Epoch: 34/100, Train Loss: 0.0964, Val Loss: 0.1248
Epoch: 35/100, Train Loss: 0.0937, Val Loss: 0.1505
Epoch: 36/100, Train Loss: 0.0974, Val Loss: 0.1292
Epoch: 37/100, Train Loss: 0.0872, Val Loss: 0.1431
Epoch: 38/100, Train Loss: 0.0835, Val Loss: 0.1179
Epoch: 39/100, Train Loss: 0.0833, Val Loss: 0.1213
Epoch: 40/100, Train Loss: 0.0819, Val Loss: 0.1223
Epoch: 41/100, Train Loss: 0.0794, Val Loss: 0.1305
Epoch: 42/100, Train Loss: 0.0781, Val Loss: 0.1265
Epoch: 43/100, Train Loss: 0.0791, Val Loss: 0.1443
Epoch: 44/100, Train Loss: 0.0808, Val Loss: 0.1243
Epoch: 45/100, Train Loss: 0.0787, Val Loss: 0.1305
Epoch: 46/100, Train Loss: 0.0761, Val Loss: 0.1297
Epoch: 47/100, Train Loss: 0.0772, Val Loss: 0.1303
Epoch: 48/100, Train Loss: 0.0751, Val Loss: 0.1416
Epoch: 49/100, Train Loss: 0.0748, Val Loss: 0.1335
Epoch: 50/100, Train Loss: 0.0748, Val Loss: 0.1422
Epoch: 51/100, Train Loss: 0.0737, Val Loss: 0.1329
Epoch: 52/100, Train Loss: 0.0757, Val Loss: 0.1305
Epoch: 53/100, Train Loss: 0.0734, Val Loss: 0.1343
Epoch: 54/100, Train Loss: 0.0754, Val Loss: 0.1254
Epoch: 55/100, Train Loss: 0.0726, Val Loss: 0.1715
Epoch: 56/100, Train Loss: 0.0722, Val Loss: 0.1275
Epoch: 57/100, Train Loss: 0.0709, Val Loss: 0.1316
Epoch: 58/100, Train Loss: 0.0717, Val Loss: 0.1216
Epoch: 59/100, Train Loss: 0.0771, Val Loss: 0.1271
Epoch: 60/100, Train Loss: 0.0841, Val Loss: 0.1266
Epoch: 61/100, Train Loss: 0.0796, Val Loss: 0.1250
Epoch: 62/100, Train Loss: 0.0730, Val Loss: 0.1351
Epoch: 63/100, Train Loss: 0.0707, Val Loss: 0.1196
Epoch: 64/100, Train Loss: 0.0705, Val Loss: 0.1328
Epoch: 65/100, Train Loss: 0.0686, Val Loss: 0.1297
Epoch: 66/100, Train Loss: 0.0680, Val Loss: 0.1247
Epoch: 67/100, Train Loss: 0.0675, Val Loss: 0.1224
Epoch: 68/100, Train Loss: 0.0675, Val Loss: 0.1299
Epoch: 69/100, Train Loss: 0.0667, Val Loss: 0.1246
Epoch: 70/100, Train Loss: 0.0661, Val Loss: 0.1196
Epoch: 71/100, Train Loss: 0.0650, Val Loss: 0.1135
Epoch: 72/100, Train Loss: 0.0668, Val Loss: 0.1216
Epoch: 73/100, Train Loss: 0.0688, Val Loss: 0.1231
Epoch: 74/100, Train Loss: 0.0670, Val Loss: 0.1323
Epoch: 75/100, Train Loss: 0.0650, Val Loss: 0.1288
Epoch: 76/100, Train Loss: 0.0618, Val Loss: 0.1330
Epoch: 77/100, Train Loss: 0.0616, Val Loss: 0.1194
Epoch: 78/100, Train Loss: 0.0612, Val Loss: 0.1272
