Epoch: 1/100, Train Loss: 0.5184, Val Loss: 0.3532
Epoch: 2/100, Train Loss: 0.3588, Val Loss: 0.2863
Epoch: 3/100, Train Loss: 0.3630, Val Loss: 0.4316
Epoch: 4/100, Train Loss: 0.3366, Val Loss: 0.2514
Epoch: 5/100, Train Loss: 0.3098, Val Loss: 0.2322
Epoch: 6/100, Train Loss: 0.2871, Val Loss: 0.3039
Epoch: 7/100, Train Loss: 0.2896, Val Loss: 0.3781
Epoch: 8/100, Train Loss: 0.3608, Val Loss: 0.2709
Epoch: 9/100, Train Loss: 0.2871, Val Loss: 0.2060
Epoch: 10/100, Train Loss: 0.2930, Val Loss: 0.2163
Epoch: 11/100, Train Loss: 0.2779, Val Loss: 0.2368
Epoch: 12/100, Train Loss: 0.2621, Val Loss: 0.3049
Epoch: 13/100, Train Loss: 0.2636, Val Loss: 0.2189
Epoch: 14/100, Train Loss: 0.2533, Val Loss: 0.1844
Epoch: 15/100, Train Loss: 0.2635, Val Loss: 0.4531
Epoch: 16/100, Train Loss: 0.2825, Val Loss: 0.2217
Epoch: 17/100, Train Loss: 0.2344, Val Loss: 0.1971
Epoch: 18/100, Train Loss: 0.2335, Val Loss: 0.2024
Epoch: 19/100, Train Loss: 0.2291, Val Loss: 0.1805
Epoch: 20/100, Train Loss: 0.2494, Val Loss: 0.1799
Epoch: 21/100, Train Loss: 0.2004, Val Loss: 0.1634
Epoch: 22/100, Train Loss: 0.1989, Val Loss: 0.1757
Epoch: 23/100, Train Loss: 0.2026, Val Loss: 0.1846
Epoch: 24/100, Train Loss: 0.2039, Val Loss: 0.1543
Epoch: 25/100, Train Loss: 0.1899, Val Loss: 0.1759
Epoch: 26/100, Train Loss: 0.1981, Val Loss: 0.1558
Epoch: 27/100, Train Loss: 0.1887, Val Loss: 0.1849
Epoch: 28/100, Train Loss: 0.2072, Val Loss: 0.1818
Epoch: 29/100, Train Loss: 0.1843, Val Loss: 0.1569
Epoch: 30/100, Train Loss: 0.1750, Val Loss: 0.1605
Epoch: 31/100, Train Loss: 0.1840, Val Loss: 0.1750
Epoch: 32/100, Train Loss: 0.1730, Val Loss: 0.1508
Epoch: 33/100, Train Loss: 0.1771, Val Loss: 0.1614
Epoch: 34/100, Train Loss: 0.1708, Val Loss: 0.1464
Epoch: 35/100, Train Loss: 0.1514, Val Loss: 0.1431
Epoch: 36/100, Train Loss: 0.1684, Val Loss: 0.1789
Epoch: 37/100, Train Loss: 0.1689, Val Loss: 0.1461
Epoch: 38/100, Train Loss: 0.1626, Val Loss: 0.1676
Epoch: 39/100, Train Loss: 0.1604, Val Loss: 0.1726
Epoch: 40/100, Train Loss: 0.1617, Val Loss: 0.1398
Epoch: 41/100, Train Loss: 0.1575, Val Loss: 0.1789
Epoch: 42/100, Train Loss: 0.1584, Val Loss: 0.1338
Epoch: 43/100, Train Loss: 0.1499, Val Loss: 0.1452
Epoch: 44/100, Train Loss: 0.1588, Val Loss: 0.1372
Epoch: 45/100, Train Loss: 0.1548, Val Loss: 0.1302
Epoch: 46/100, Train Loss: 0.1485, Val Loss: 0.1440
Epoch: 47/100, Train Loss: 0.1593, Val Loss: 0.1251
Epoch: 48/100, Train Loss: 0.1450, Val Loss: 0.1407
Epoch: 49/100, Train Loss: 0.1373, Val Loss: 0.1429
Epoch: 50/100, Train Loss: 0.1530, Val Loss: 0.1379
Epoch: 51/100, Train Loss: 0.1619, Val Loss: 0.1311
Epoch: 52/100, Train Loss: 0.1399, Val Loss: 0.1212
Epoch: 53/100, Train Loss: 0.1552, Val Loss: 0.1414
Epoch: 54/100, Train Loss: 0.1528, Val Loss: 0.1581
Epoch: 55/100, Train Loss: 0.1404, Val Loss: 0.1294
Epoch: 56/100, Train Loss: 0.1421, Val Loss: 0.1255
Epoch: 57/100, Train Loss: 0.1491, Val Loss: 0.1404
Epoch: 58/100, Train Loss: 0.1303, Val Loss: 0.1318
Epoch: 59/100, Train Loss: 0.1371, Val Loss: 0.1681
Epoch: 60/100, Train Loss: 0.1385, Val Loss: 0.1329
Epoch: 61/100, Train Loss: 0.1319, Val Loss: 0.1591
Epoch: 62/100, Train Loss: 0.1295, Val Loss: 0.1246
Epoch: 63/100, Train Loss: 0.1374, Val Loss: 0.1394
Epoch: 64/100, Train Loss: 0.1274, Val Loss: 0.1150
Epoch: 65/100, Train Loss: 0.1235, Val Loss: 0.1240
Epoch: 66/100, Train Loss: 0.1321, Val Loss: 0.1253
Epoch: 67/100, Train Loss: 0.1295, Val Loss: 0.1173
Epoch: 68/100, Train Loss: 0.1221, Val Loss: 0.1395
